, ,Time,StnPres,Temperature,RH,WS,WD,Precp,Holiday,target
5775,3679,7,1004.5,27.9,74.0,2.0,180.0,0.0,0,0
5776,3700,7,1004.0,29.2,73.0,1.0,150.0,0.0,0,0
5777,3721,7,1004.2,27.4,72.0,1.9,190.0,0.0,0,0
5778,3742,7,1002.6,29.5,65.0,1.5,270.0,0.0,0,0
5779,3763,7,1001.7,29.5,69.0,1.1,230.0,0.0,0,0
5780,3826,7,1000.0,29.7,67.0,0.9,240.0,0.0,0,0
5781,3847,7,999.9,29.1,70.0,1.1,170.0,0.0,0,0
5782,3868,7,1002.6,27.0,74.0,1.2,170.0,0.0,0,0
5783,3889,7,1004.1,28.7,73.0,0.7,210.0,0.0,0,0
5784,3910,7,1003.5,28.6,70.0,1.3,170.0,0.0,0,0
5785,3973,7,1002.3,27.8,68.0,0.9,200.0,0.0,0,0
5786,3994,7,1001.5,27.9,73.0,1.1,130.0,0.0,0,0
5787,4015,7,998.9,28.6,72.0,0.9,210.0,0.0,0,0
5788,4036,7,994.2,28.5,79.0,2.2,270.0,0.0,0,0
5789,4057,7,996.2,27.9,71.0,1.7,150.0,0.0,0,0
5790,4120,7,998.1,28.7,67.0,1.7,290.0,0.0,0,0
5791,4141,7,996.0,28.2,73.0,1.2,180.0,0.0,0,0
5792,4162,7,999.4,27.6,77.0,1.1,190.0,0.0,0,0
5793,4183,7,1001.1,27.4,77.0,1.0,130.0,0.0,0,0
5794,4204,7,1001.4,27.0,78.0,1.2,200.0,0.0,0,0
5795,4267,7,993.1,29.9,65.0,2.9,70.0,0.0,0,0
5796,4288,7,993.9,27.0,81.0,0.9,210.0,0.0,0,0
5797,4309,7,995.5,27.8,76.0,0.4,160.0,0.0,0,0
5798,4330,7,997.1,28.6,74.0,1.6,100.0,0.0,0,0
5799,4351,7,1000.0,27.3,76.0,1.1,120.0,0.0,0,0
5800,4414,7,1006.0,25.9,81.0,1.0,150.0,0.0,0,0
5801,4435,7,1009.7,25.6,81.0,0.8,160.0,0.0,0,0
5802,4456,7,1008.0,25.8,76.0,1.2,170.0,0.0,0,0
5803,4477,7,1005.0,25.4,79.0,0.5,200.0,0.0,0,0
5804,4498,7,1003.4,25.9,73.0,1.2,160.0,0.0,0,1
5805,4561,7,1003.1,27.8,72.0,1.9,190.0,0.0,0,1
5806,4582,7,1003.2,27.4,74.0,1.4,180.0,0.0,0,1
5807,4603,7,1004.6,27.3,79.0,1.1,120.0,0.0,0,0
5808,4624,7,1006.4,24.0,97.0,0.7,230.0,1.5,0,0
5809,4645,7,1010.0,23.4,81.0,1.2,120.0,0.0,0,1
5810,4708,7,1006.4,27.6,71.0,0.5,170.0,0.0,0,1
5811,4729,7,1007.0,28.5,68.0,4.6,80.0,0.0,0,1
5812,4750,7,1004.3,27.7,81.0,5.3,90.0,4.5,0,0
5813,4771,7,1003.1,29.2,66.0,5.8,140.0,0.0,0,0
5814,4792,7,1009.1,27.9,70.0,2.0,180.0,0.0,0,1
5815,4855,7,1007.8,26.7,63.0,1.8,190.0,0.0,0,1
5816,4876,7,1008.3,27.2,72.0,2.0,190.0,0.0,0,1
5817,4897,7,1010.1,26.9,72.0,2.0,160.0,0.0,0,0
5818,4918,7,1010.4,27.8,75.0,1.3,170.0,0.0,0,0
5819,4939,7,1008.1,25.3,82.0,2.0,80.0,0.1,0,0
5820,5002,7,1005.7,23.8,89.0,1.2,220.0,5.5,0,1
5821,5023,7,1005.6,24.7,83.0,0.9,180.0,0.0,0,1
5822,5044,7,1003.3,22.9,82.0,2.2,270.0,0.0,0,0
5823,5065,7,1008.0,22.0,78.0,0.6,190.0,0.0,0,0
5824,5086,7,1011.5,23.6,63.0,2.1,120.0,0.0,0,1
5825,5149,7,1010.7,21.5,79.0,1.5,210.0,0.0,0,1
5826,5170,7,1006.3,22.3,76.0,0.1,0.0,0.0,0,1
5827,5191,7,1010.2,25.1,68.0,2.4,70.0,0.0,0,0
5828,5212,7,1013.2,22.3,80.0,2.1,110.0,0.0,0,0
5829,5233,7,1011.5,23.4,88.0,0.3,160.0,0.3,0,1
5830,5296,7,1014.9,21.3,87.0,1.4,140.0,0.0,0,1
5831,5317,7,1017.7,19.6,87.0,2.7,80.0,2.0,0,1
5832,5338,7,1016.5,20.8,85.0,2.5,120.0,0.0,0,0
5833,5359,7,1013.3,22.1,85.0,2.8,90.0,0.1,0,0
5834,5380,7,1012.2,23.7,83.0,1.4,120.0,0.0,0,1
5835,5443,7,1013.0,21.1,85.0,1.5,130.0,1.4,0,1
5836,5464,7,1016.0,21.7,79.0,2.7,120.0,0.0,0,1
5837,5485,7,1017.3,22.0,69.0,1.7,150.0,0.0,0,0
5838,5506,7,1015.6,22.2,70.0,2.7,110.0,0.0,0,0
5839,5527,7,1012.9,22.2,74.0,1.1,190.0,0.0,0,1
5840,5611,7,1012.6,22.7,77.0,2.5,180.0,0.0,0,1
5841,5632,7,1017.2,22.9,59.0,2.2,40.0,0.0,0,0
5842,5653,7,1016.8,17.7,64.0,1.1,190.0,0.0,0,0
5843,5674,7,1013.3,17.2,67.0,0.6,200.0,0.0,0,1
5844,5737,7,1016.9,19.4,81.0,4.8,80.0,0.1,0,1
5845,5758,7,1014.1,20.6,86.0,5.0,80.0,0.3,0,1
5846,5779,7,1012.6,23.2,89.0,1.9,150.0,0.0,0,0
5847,5800,7,1014.2,23.3,84.0,0.4,80.0,0.0,0,0
5848,5821,7,1014.2,22.5,90.0,0.3,160.0,0.1,0,1
5849,5884,7,1013.5,23.2,80.0,0.8,200.0,0.0,0,1
5850,5905,7,1014.9,23.2,77.0,4.7,70.0,0.0,0,1
5851,5947,7,1014.4,21.9,72.0,1.1,170.0,0.0,0,0
5852,5968,7,1012.7,23.3,72.0,1.3,220.0,0.0,0,1
5853,6031,7,1014.2,21.3,70.0,4.3,70.0,0.0,0,1
5854,6052,7,1012.9,23.2,73.0,0.4,190.0,0.0,0,1
5855,6073,7,1014.6,20.7,81.0,3.1,90.0,0.0,0,0
5856,6094,7,1012.6,22.3,84.0,1.2,160.0,0.0,0,0
5857,6115,7,1015.7,20.3,88.0,1.2,140.0,2.3,0,1
5858,6178,7,1019.0,18.8,81.0,0.3,110.0,0.0,0,1
5859,6199,7,1018.1,17.5,80.0,2.0,130.0,0.5,0,1
5860,6220,7,1017.4,19.3,80.0,1.5,120.0,0.0,0,0
5861,6241,7,1014.6,21.7,65.0,4.0,70.0,0.0,0,0
5862,6262,7,1014.8,19.9,84.0,1.6,110.0,0.0,0,1
5863,6325,7,1019.1,19.8,64.0,3.3,90.0,0.0,0,1
5864,6346,7,1018.7,19.9,64.0,4.1,80.0,0.0,0,1
5865,6367,7,1016.7,19.4,71.0,0.5,170.0,0.0,0,0
5866,6388,7,1013.5,21.5,69.0,3.0,110.0,0.0,0,0
5867,6409,7,1014.4,19.1,76.0,0.7,170.0,0.0,0,1
5868,6472,7,1012.9,22.0,78.0,0.3,110.0,0.0,0,1
5869,6493,7,1019.1,18.5,76.0,4.8,80.0,0.0,0,1
5870,6514,7,1021.0,17.2,78.0,3.3,90.0,0.0,0,0
5871,6535,7,1021.0,16.8,86.0,3.0,100.0,0.5,0,0
5872,6556,7,1016.2,19.6,90.0,0.8,70.0,0.2,0,1
5873,6619,7,1022.2,16.2,81.0,2.8,100.0,0.0,0,1
5874,6640,7,1023.5,16.9,86.0,4.2,90.0,0.5,0,1
5875,6661,7,1022.3,17.7,84.0,4.1,100.0,0.0,0,0
5876,6682,7,1017.8,19.6,82.0,0.6,150.0,0.0,0,0
5877,6703,7,1020.3,15.5,80.0,1.4,240.0,0.0,0,0
5878,6766,7,1015.2,16.0,69.0,2.7,190.0,0.0,0,1
5879,6787,7,1014.9,18.5,75.0,1.4,200.0,0.0,0,1
5880,6808,7,1014.5,19.4,80.0,0.7,180.0,0.0,0,0
5881,6829,7,1013.9,22.9,81.0,4.0,80.0,0.0,0,0
5882,6850,7,1019.0,15.9,87.0,3.0,110.0,0.5,0,1
5883,6913,7,1015.3,17.4,90.0,1.5,230.0,1.0,0,1
5884,6934,7,1021.9,15.2,78.0,3.4,90.0,0.0,0,1
5885,6955,7,1027.1,12.8,75.0,5.2,80.0,0.0,0,0
5886,6976,7,1023.8,14.7,82.0,4.9,80.0,0.0,0,0
5887,6997,7,1024.8,16.0,90.0,3.2,90.0,0.5,0,0
5888,4,7,1014.7,19.6,75.0,0.5,95.0,0.0,1,0
5889,25,7,1012.9,17.5,82.0,0.0,0.0,0.0,1,0
5890,130,7,1005.9,20.7,91.0,0.1,0.0,0.0,1,0
5891,151,7,1006.1,19.9,85.0,0.0,0.0,0.0,1,0
5892,277,7,1012.3,12.0,92.0,0.6,111.0,1.5,1,0
5893,298,7,1013.9,13.4,80.0,0.4,55.0,0.0,1,0
5894,424,7,1019.2,12.9,69.0,0.5,108.0,0.0,1,0
5895,445,7,1021.0,13.6,59.0,0.4,62.0,0.0,1,0
5896,550,7,1015.8,15.7,73.0,0.4,80.0,0.0,1,0
5897,571,7,1012.0,16.8,93.0,0.0,0.0,0.0,1,0
5898,592,7,1010.0,17.8,81.0,0.0,0.0,0.0,1,0
5899,613,7,1011.2,19.2,85.0,0.1,0.0,0.0,1,0
5900,634,7,1015.1,13.7,90.0,1.0,80.0,0.0,1,0
5901,655,7,1014.2,16.4,86.0,0.8,77.0,0.0,1,0
5902,718,7,1009.1,17.2,83.0,0.0,0.0,0.0,1,0
5903,739,7,1006.8,17.4,84.0,0.0,0.0,0.0,1,0
5904,865,7,1019.6,11.5,51.0,0.2,0.0,0.0,1,0
5905,886,7,1019.3,13.1,59.0,0.5,101.0,0.0,1,0
5906,1033,7,1012.3,17.3,73.0,0.5,94.0,0.0,1,0
5907,1159,7,1012.8,13.7,94.0,0.2,0.0,2.0,1,0
5908,1180,7,1013.5,12.6,95.0,0.0,0.0,2.5,1,0
5909,1201,7,1015.0,15.0,65.0,0.6,84.0,0.0,1,0
5910,1222,7,1014.6,13.5,90.0,0.8,62.0,0.0,1,0
5911,1306,7,1008.0,15.9,83.0,0.0,0.0,0.0,1,0
5912,1327,7,1005.4,16.2,87.0,0.0,0.0,0.0,1,0
5913,1453,7,1007.2,17.0,90.0,0.1,0.0,0.0,1,0
5914,1474,7,1006.4,19.1,88.0,0.1,0.0,0.0,1,0
5915,1600,7,1011.7,17.3,93.0,0.0,0.0,0.0,1,0
5916,1621,7,1012.4,17.4,92.0,0.8,64.0,1.0,1,0
5917,1747,7,1010.1,16.5,93.0,0.7,43.0,1.0,1,0
5918,1768,7,1014.3,13.6,80.0,0.0,0.0,0.0,1,0
5919,1894,7,1013.0,12.9,89.0,0.0,0.0,0.0,1,0
5920,1915,7,1015.3,13.1,73.0,0.0,0.0,0.0,1,0
5921,1936,7,1015.1,17.0,50.0,0.5,92.0,0.0,1,0
5922,1957,7,1012.3,19.5,53.0,0.0,0.0,0.0,1,0
5923,2041,7,1006.2,22.0,81.0,0.0,0.0,0.0,1,0
5924,2062,7,1002.3,23.4,83.0,0.0,0.0,0.0,1,0
5925,2188,7,1006.1,20.8,84.0,0.0,0.0,0.0,1,0
5926,2209,7,1006.6,23.0,82.0,0.0,0.0,0.0,1,0
5927,5275,7,1002.5,27.2,86.0,0.1,0.0,0.0,1,0
5928,5296,7,1003.5,26.9,83.0,0.0,0.0,0.0,1,0
5929,5422,7,1000.8,28.3,67.0,0.0,0.0,0.0,1,0
5930,5443,7,1001.8,25.8,77.0,0.5,79.0,0.0,1,0
5931,5569,7,1004.4,28.5,79.0,0.5,74.0,0.0,1,0
5932,5590,7,1003.7,28.1,78.0,0.1,0.0,0.0,1,0
5933,5737,7,1005.3,28.3,76.0,0.4,81.0,0.0,1,0
5934,5800,7,1008.3,24.7,94.0,0.8,124.0,2.5,1,0
5935,5863,7,1007.1,25.4,93.0,0.6,83.0,0.0,1,0
5936,5884,7,1006.7,25.8,90.0,1.9,79.0,0.0,1,0
5937,5905,7,1005.7,27.8,86.0,1.6,73.0,0.0,1,0
5938,5926,7,1005.1,26.7,90.0,0.8,86.0,0.0,1,0
5939,6010,7,998.2,25.6,96.0,2.8,73.0,6.0,1,0
5940,6031,7,998.9,25.6,95.0,1.2,80.0,2.0,1,0
5941,6157,7,1003.5,20.4,93.0,0.1,0.0,0.0,1,0
5942,6178,7,1003.9,20.9,61.0,0.2,0.0,0.0,1,0
5943,6304,7,1005.2,19.7,96.0,0.6,173.0,0.0,1,0
5944,6325,7,1011.5,20.5,79.0,0.0,0.0,0.0,1,0
5945,6451,7,1015.0,18.6,96.0,0.6,69.0,0.5,1,0
5946,6472,7,1013.6,18.2,91.0,2.8,76.0,0.0,1,0
5947,6598,7,1008.8,20.9,95.0,1.7,86.0,0.0,1,0
5948,6619,7,1008.1,19.5,97.0,2.1,77.0,0.0,1,0
5949,6745,7,1004.2,23.0,91.0,1.5,290.0,0.0,1,0
5950,6766,7,1014.5,15.8,96.0,2.1,82.0,1.0,1,0
5951,6892,7,1014.3,17.3,100.0,1.3,81.0,2.0,1,0
5952,6913,7,1013.2,19.0,99.0,0.0,0.0,0.0,1,0
5953,7039,7,1013.5,17.4,98.0,2.6,85.0,1.5,1,0
5954,7060,7,1011.1,18.9,99.0,0.9,65.0,0.5,1,0
5955,7186,7,1012.3,14.3,75.0,0.9,99.0,0.0,1,0
5956,7207,7,1009.3,13.3,93.0,0.1,0.0,0.0,1,0
5957,7333,7,1012.3,18.2,94.0,0.4,92.0,0.0,1,0
5958,7354,7,1020.5,12.1,84.0,0.7,80.0,0.0,1,0
5959,7480,7,1010.2,18.8,76.0,1.0,80.0,0.0,1,0
5960,7501,7,1009.9,16.6,92.0,0.6,262.0,0.0,1,0
5961,7627,7,1015.0,16.9,98.0,1.0,83.0,1.0,1,0
5962,7648,7,1014.7,15.6,93.0,0.7,98.0,0.0,1,0
5963,3,7,1015.1,15.3,75.0,1.7,73.0,0.0,1,0
5964,108,7,1010.3,15.4,97.0,3.0,75.0,0.0,1,0
5965,129,7,1009.3,16.9,99.0,0.0,0.0,4.0,1,0
5966,255,7,1020.3,10.5,52.0,0.5,72.0,0.0,1,0
5967,276,7,1015.7,12.7,84.0,0.4,79.0,0.0,1,0
5968,402,7,1010.2,16.9,98.0,1.3,82.0,0.0,1,0
5969,423,7,1009.0,17.2,99.0,0.9,76.0,0.0,1,0
5970,549,7,1012.7,13.6,93.0,2.4,77.0,0.0,1,0
5971,570,7,1006.3,16.9,94.0,0.9,257.0,0.0,1,0
5972,696,7,1018.6,10.0,90.0,0.2,0.0,0.0,1,0
5973,717,7,1018.0,8.7,98.0,0.3,86.0,1.5,1,0
5974,843,7,1009.7,15.6,99.0,0.0,0.0,0.0,1,0
5975,864,7,1016.7,11.3,98.0,0.2,0.0,0.5,1,0
5976,948,7,1010.0,14.9,88.0,0.0,0.0,0.0,1,0
5977,969,7,1007.5,17.4,93.0,0.0,0.0,0.0,1,0
5978,990,7,1011.9,15.2,93.0,1.8,77.0,0.0,1,0
5979,1011,7,1011.6,17.3,87.0,0.0,0.0,0.0,1,0
5980,1032,7,1010.4,16.4,95.0,0.0,0.0,0.0,1,0
5981,1053,7,1009.3,17.1,99.0,1.1,75.0,0.0,1,0
5982,1137,7,1010.7,17.1,92.0,0.0,0.0,0.0,1,0
5983,1158,7,1010.8,15.0,99.0,0.1,0.0,0.0,1,0
5984,1221,7,1004.8,16.6,97.0,0.0,0.0,0.0,1,0
5985,1284,7,1006.2,22.3,87.0,0.0,0.0,0.0,1,1
5986,1305,7,1005.8,21.1,94.0,0.2,0.0,0.0,1,0
5987,1431,7,1009.0,18.7,87.0,0.0,0.0,0.0,1,1
5988,1452,7,1005.9,20.9,87.0,0.1,0.0,0.0,1,1
5989,1578,7,1010.4,15.5,99.0,0.7,91.0,1.0,1,1
5990,1599,7,1008.8,17.3,87.0,1.8,75.0,0.0,1,1
5991,1725,7,1000.4,24.2,94.0,0.0,0.0,0.0,1,1
5992,1746,7,1006.7,18.8,87.0,0.6,92.0,0.0,1,1
5993,1893,7,1004.2,24.7,94.0,0.7,180.0,0.0,1,1
5994,1956,7,1009.1,23.7,75.0,0.0,0.0,0.0,1,0
5995,1977,7,1005.0,25.1,86.0,0.0,0.0,0.0,1,0
5996,1998,7,1001.1,25.8,93.0,0.1,0.0,0.0,1,1
5997,2019,7,999.1,22.9,99.0,0.4,190.0,0.0,1,1
5998,2040,7,1008.0,22.2,88.0,0.9,72.0,0.0,1,1
5999,2166,7,1002.7,26.5,89.0,0.0,0.0,0.0,1,1
6000,2187,7,1001.2,26.3,93.0,0.3,166.0,0.0,1,1
6001,2313,7,1003.6,26.3,94.0,0.0,0.0,0.0,1,1
6002,2334,7,1003.2,26.9,88.0,0.4,185.0,0.0,1,1
6003,2460,7,1002.8,28.9,85.0,0.0,0.0,0.0,1,1
6004,2481,7,1003.7,27.2,94.0,0.1,0.0,0.0,1,1
6005,2607,7,1002.1,27.6,91.0,0.0,0.0,0.0,1,1
6006,2628,7,1002.0,27.6,93.0,0.0,0.0,0.0,1,1
6007,2754,7,997.5,24.0,86.0,0.9,72.0,0.0,1,1
6008,2775,7,995.4,26.8,77.0,0.9,63.0,0.0,1,1
6009,2901,7,995.9,26.7,98.0,0.0,0.0,0.0,1,1
6010,2922,7,997.8,27.3,87.0,0.0,0.0,0.0,1,1
6011,3048,7,1004.6,27.4,93.0,0.0,0.0,0.0,1,1
6012,3069,7,1003.2,27.4,84.0,0.0,0.0,0.0,1,1
6013,3195,7,994.1,29.1,71.0,0.0,0.0,0.0,1,1
6014,3216,7,993.5,29.1,71.0,0.8,181.0,0.0,1,1
6015,3342,7,998.7,27.1,89.0,0.8,101.0,0.0,1,1
6016,3363,7,987.2,25.7,97.0,0.1,0.0,2.0,1,0
6017,3489,7,997.2,29.5,77.0,2.2,78.0,0.0,1,1
6018,3510,7,998.0,29.1,77.0,2.4,86.0,0.0,1,1
6019,3531,7,999.3,27.9,91.0,1.2,84.0,0.0,1,1
6020,3636,7,998.8,28.0,90.0,0.0,0.0,0.0,1,1
6021,3657,7,1000.4,27.4,92.0,0.0,0.0,0.0,1,1
6022,3783,7,997.4,28.8,86.0,0.1,0.0,0.0,1,1
6023,3804,7,996.9,29.3,84.0,1.1,226.0,0.0,1,1
6024,3930,7,998.2,29.3,77.0,0.0,0.0,0.0,1,1
6025,3951,7,997.4,28.5,87.0,0.4,89.0,0.0,1,1
6026,4077,7,992.8,27.4,96.0,0.3,161.0,0.0,1,1
6027,4098,7,993.8,27.0,96.0,0.9,185.0,0.0,1,1
6028,4224,7,994.2,27.4,93.0,0.2,0.0,0.0,1,1
6029,4245,7,992.4,28.2,88.0,0.2,0.0,0.0,1,1
6030,4371,7,998.7,27.2,87.0,0.0,0.0,0.0,1,1
6031,4392,7,999.4,26.0,92.0,0.5,186.0,0.0,1,1
6032,4518,7,996.6,26.6,87.0,0.3,169.0,0.0,1,1
6033,4539,7,998.3,27.5,81.0,0.0,0.0,0.0,1,1
6034,4665,7,1000.5,27.6,76.0,1.4,76.0,0.0,1,1
6035,4686,7,1002.7,26.5,83.0,0.1,0.0,0.0,1,1
6036,4812,7,1007.3,28.6,78.0,0.0,0.0,0.0,1,1
6037,4833,7,1005.6,27.9,77.0,0.7,65.0,0.0,1,1
6038,4959,7,1002.3,26.1,78.0,0.5,319.0,0.0,1,1
6039,4980,7,1001.6,23.0,96.0,0.0,0.0,0.5,1,1
6040,5106,7,1008.9,23.3,61.0,0.8,66.0,0.0,1,1
6041,5127,7,1008.5,22.9,67.0,0.0,0.0,0.0,1,1
6042,5253,7,1006.1,22.9,99.0,0.6,62.0,3.5,1,1
6043,5274,7,1007.3,21.9,78.0,1.1,79.0,0.0,1,0
6044,5400,7,1006.0,23.4,89.0,0.0,0.0,0.0,1,1
6045,5421,7,1006.1,20.3,99.0,0.4,66.0,5.5,1,1
6046,5547,7,1009.3,22.8,73.0,0.0,0.0,0.0,1,1
6047,5568,7,1010.0,22.7,84.0,0.9,76.0,0.0,1,1
6048,5589,7,1009.6,22.6,84.0,2.2,78.0,0.0,1,1
6049,5694,7,1008.6,21.6,67.0,3.2,72.0,0.0,1,1
6050,5715,7,1009.9,20.7,92.0,1.2,71.0,0.0,1,1
6051,5841,7,1010.5,22.4,95.0,0.9,77.0,0.0,1,1
6052,5862,7,1010.2,23.7,93.0,0.3,77.0,0.0,1,1
6053,5925,7,1011.8,21.4,96.0,1.5,77.0,1.5,1,0
6054,5988,7,1008.4,20.7,89.0,0.9,79.0,0.0,1,1
6055,6009,7,1010.0,20.8,77.0,1.7,66.0,0.0,1,1
6056,6135,7,1011.6,20.9,73.0,1.6,75.0,0.0,1,1
6057,6156,7,1008.8,21.2,82.0,0.0,0.0,0.0,1,1
6058,6282,7,1012.5,18.9,93.0,1.2,65.0,0.0,1,1
6059,6303,7,1012.0,19.6,81.0,0.0,0.0,0.0,1,1
6060,6429,7,1010.0,19.1,86.0,0.2,0.0,0.0,1,1
6061,6450,7,1011.9,20.4,95.0,1.1,77.0,0.0,1,1
6062,6576,7,1010.2,20.5,97.0,0.0,0.0,0.0,1,1
6063,6597,7,1018.3,15.2,90.0,1.4,64.0,0.0,1,1
6064,6723,7,1017.1,14.8,56.0,0.5,74.0,0.0,1,1
6065,6744,7,1013.5,16.4,70.0,1.4,71.0,0.0,1,1
6066,6870,7,1009.4,18.3,99.0,2.2,70.0,0.5,1,1
6067,6891,7,1006.5,19.6,96.0,0.0,0.0,0.0,1,1
6068,4,7,1019.2,20.5,72.0,4.6,50.0,0.0,1,1
6069,25,7,1017.7,18.2,78.0,1.0,150.0,0.0,1,0
6070,130,7,1010.3,21.2,86.0,1.8,80.0,0.0,1,0
6071,151,7,1010.6,20.4,82.0,0.3,330.0,0.0,1,0
6072,277,7,1017.0,12.5,86.0,3.8,50.0,1.0,1,0
6073,298,7,1018.7,14.1,77.0,3.8,80.0,0.0,1,0
6074,424,7,1024.0,13.5,67.0,4.3,50.0,0.0,1,0
6075,445,7,1025.9,13.9,61.0,2.1,50.0,0.0,1,0
6076,550,7,1020.6,14.6,77.0,0.1,0.0,0.0,1,0
6077,571,7,1016.7,16.6,89.0,0.7,150.0,0.0,1,0
6078,592,7,1014.6,17.9,81.0,0.6,250.0,0.0,1,0
6079,613,7,1015.9,19.9,80.0,1.5,320.0,0.0,1,0
6080,634,7,1019.7,14.8,81.0,3.9,50.0,0.0,1,0
6081,655,7,1018.7,17.5,77.0,5.9,50.0,0.0,1,0
6082,718,7,1013.8,17.6,80.0,0.8,160.0,0.0,1,0
6083,739,7,1011.5,18.0,81.0,0.5,340.0,0.0,1,0
6084,865,7,1024.7,12.0,53.0,3.1,40.0,0.0,1,0
6085,886,7,1024.4,13.3,61.0,1.7,100.0,0.0,1,0
6086,1033,7,1016.8,18.4,67.0,5.0,50.0,0.0,1,0
6087,1159,7,1017.9,14.1,85.0,2.7,50.0,1.5,1,0
6088,1180,7,1018.5,12.5,86.0,0.8,350.0,0.6,1,0
6089,1201,7,1019.9,15.4,65.0,2.8,70.0,0.0,1,0
6090,1222,7,1019.4,14.2,81.0,3.7,60.0,0.0,1,0
6091,1306,7,1012.8,15.9,82.0,0.3,190.0,0.0,1,0
6092,1327,7,1010.1,16.4,79.0,1.2,120.0,0.0,1,0
6093,1453,7,1011.8,17.8,85.0,2.2,80.0,0.0,1,0
6094,1474,7,1011.1,18.8,85.0,1.0,80.0,0.0,1,0
6095,1600,7,1016.3,18.0,86.0,1.1,360.0,0.0,1,0
6096,1621,7,1017.1,18.2,87.0,1.9,100.0,0.6,1,0
6097,1747,7,1014.5,16.6,86.0,1.8,100.0,1.5,1,0
6098,1768,7,1019.2,13.6,82.0,0.9,110.0,0.3,1,0
6099,1894,7,1017.9,13.3,83.0,1.4,170.0,0.1,1,0
6100,1915,7,1020.4,12.6,66.0,0.8,140.0,0.0,1,0
6101,1936,7,1020.1,16.1,60.0,1.0,80.0,0.0,1,0
6102,1957,7,1017.3,18.3,58.0,0.4,100.0,0.0,1,0
6103,2041,7,1011.2,21.6,71.0,1.8,160.0,0.0,1,0
6104,2062,7,1007.0,23.5,73.0,1.3,90.0,0.0,1,0
6105,2188,7,1011.1,20.4,76.0,0.4,150.0,0.0,1,0
6106,2209,7,1011.2,23.5,74.0,1.3,160.0,0.0,1,0
6107,2335,7,1010.3,18.1,71.0,1.4,150.0,0.0,1,0
6108,2356,7,1012.6,19.4,63.0,3.0,50.0,0.0,1,0
6109,2482,7,1011.7,16.6,71.0,0.9,110.0,0.0,1,0
6110,2503,7,1011.0,19.3,70.0,2.2,150.0,0.0,1,0
6111,2629,7,1013.2,24.1,81.0,4.4,50.0,0.0,1,0
6112,2650,7,1013.2,22.9,78.0,2.7,70.0,0.0,1,0
6113,2776,7,1004.8,25.3,90.0,1.1,300.0,0.0,1,0
6114,2797,7,1008.0,24.7,81.0,0.3,70.0,0.0,1,0
6115,2923,7,1006.8,23.6,83.0,1.9,40.0,0.0,1,0
6116,2944,7,1005.1,24.6,80.0,2.7,60.0,0.0,1,0
6117,3070,7,1006.5,24.9,63.0,5.1,50.0,0.0,1,0
6118,3091,7,1006.5,22.9,80.0,5.2,50.0,0.0,1,0
6119,3112,7,1007.7,24.5,83.0,3.9,50.0,0.0,1,0
6120,3133,7,1007.0,26.4,74.0,1.0,140.0,0.0,1,0
6121,3238,7,1001.9,24.0,93.0,0.3,140.0,0.0,1,0
6122,3364,7,1006.0,27.9,72.0,1.3,160.0,0.0,1,0
6123,3385,7,1004.7,28.2,78.0,0.8,170.0,0.0,1,0
6124,3511,7,1000.1,24.0,92.0,0.5,180.0,0.0,1,0
6125,3532,7,1004.2,23.1,89.0,1.8,70.0,3.5,1,0
6126,3658,7,1002.6,28.2,73.0,0.9,140.0,0.0,1,0
6127,3679,7,1001.9,28.0,73.0,0.6,150.0,0.0,1,0
6128,3805,7,1005.6,27.5,70.0,1.6,150.0,0.0,1,0
6129,3826,7,1006.0,26.8,75.0,0.5,170.0,0.0,1,0
6130,3952,7,1008.3,26.7,72.0,1.6,140.0,0.0,1,0
6131,3973,7,1008.2,27.0,72.0,1.2,150.0,0.0,1,0
6132,4099,7,1007.4,28.3,66.0,1.8,90.0,0.0,1,0
6133,4120,7,1007.4,28.4,62.0,1.0,180.0,0.0,1,0
6134,4246,7,1007.0,29.1,61.0,0.9,140.0,0.0,1,0
6135,4267,7,1004.8,29.1,61.0,0.8,90.0,0.0,1,0
6136,4393,7,997.8,29.0,68.0,2.8,50.0,0.1,1,0
6137,4414,7,991.0,30.1,68.0,1.3,70.0,0.0,1,0
6138,4540,7,1001.9,29.0,75.0,1.7,240.0,0.0,1,0
6139,4561,7,1002.0,30.0,67.0,2.6,250.0,0.0,1,0
6140,4687,7,1005.9,30.0,71.0,1.1,180.0,0.0,1,0
6141,4708,7,1005.8,29.4,70.0,1.5,150.0,0.0,1,0
6142,4834,7,1007.7,28.3,68.0,1.4,160.0,0.0,1,0
6143,4855,7,1005.3,28.8,69.0,0.8,190.0,0.0,1,0
6144,4981,7,1004.8,30.0,63.0,2.0,40.0,0.0,1,0
6145,5002,7,1007.4,30.3,59.0,1.1,50.0,0.0,1,0
6146,5128,7,1001.5,26.4,84.0,4.5,50.0,0.0,1,0
6147,5149,7,1005.3,25.3,86.0,1.2,180.0,0.0,1,0
6148,5275,7,1006.8,27.7,78.0,0.9,150.0,0.0,1,0
6149,5296,7,1007.8,27.6,74.0,0.7,110.0,0.0,1,0
6150,5422,7,1005.3,28.6,60.0,0.8,250.0,0.0,1,0
6151,5443,7,1006.3,25.6,67.0,0.8,150.0,0.0,1,0
6152,5569,7,1008.9,29.7,62.0,0.9,100.0,0.0,1,0
6153,5590,7,1008.1,29.2,62.0,1.6,150.0,0.0,1,0
